month,sku,account,units,revenue_usd,cogs_usd
2025-04,BTR-2002,Costco,2264,6552.47,2198.12
2025-04,BTR-2002,Kroger,1706,4937.51,1656.36
2025-04,BTR-2002,Whole Foods,1391,4025.83,1350.52
2025-04,BTR-2002,Amazon,2677,11488.08,2599.1
2025-04,BTR-2002,DTC Shopify,1237,5308.46,1201.0
2025-05,BTR-2002,Home Depot,2758,7982.2,2677.74
2025-05,BTR-2002,Lowe's,2208,6390.39,2143.75
2025-05,BTR-2002,Target,2146,6210.95,2083.55
2025-05,BTR-2002,Walmart,3200,9261.44,3106.88
2025-05,BTR-2002,Costco,1896,5487.4,1840.83
2025-05,BTR-2002,Kroger,1376,3982.42,1335.96
2025-05,BTR-2002,Whole Foods,1097,3174.94,1065.08
2025-05,BTR-2002,Amazon,1728,7415.54,1677.72
2025-05,BTR-2002,DTC Shopify,1125,4827.82,1092.26
2025-06,BTR-2002,Home Depot,3039,8795.47,2950.57
2025-06,BTR-2002,Lowe's,1422,4115.55,1380.62
2025-06,BTR-2002,Target,1749,5061.96,1698.1
2025-06,BTR-2002,Walmart,2330,6743.49,2262.2
2025-06,BTR-2002,Costco,1104,3195.2,1071.87
2025-06,BTR-2002,Kroger,892,2581.63,866.04
2025-06,BTR-2002,Whole Foods,623,1803.09,604.87
2025-06,BTR-2002,Amazon,1281,5497.28,1243.72
2025-06,BTR-2002,DTC Shopify,745,3197.09,723.32
2025-07,BTR-2002,Home Depot,1314,3802.98,1275.76
2025-07,BTR-2002,Lowe's,977,2827.63,948.57
2025-07,BTR-2002,Target,777,2248.79,754.39
2025-07,BTR-2002,Walmart,1474,4266.05,1431.11
2025-07,BTR-2002,Costco,576,1667.06,559.24
2025-07,BTR-2002,Kroger,582,1684.42,565.06
2025-07,BTR-2002,Whole Foods,408,1180.83,396.13
2025-07,BTR-2002,Amazon,641,2750.79,622.35
2025-07,BTR-2002,DTC Shopify,414,1776.64,401.95
2025-08,BTR-2002,Home Depot,1764,5105.37,1712.67
2025-08,BTR-2002,Lowe's,1155,3342.8,1121.39
2025-08,BTR-2002,Target,959,2775.54,931.09
2025-08,BTR-2002,Walmart,1593,4610.46,1546.64
2025-08,BTR-2002,Costco,711,2057.78,690.31
2025-08,BTR-2002,Kroger,525,1519.45,509.72
2025-08,BTR-2002,Whole Foods,482,1395.0,467.97
2025-08,BTR-2002,Amazon,1072,4600.38,1040.8
2025-08,BTR-2002,DTC Shopify,431,1849.59,418.46
2025-09,BTR-2002,Home Depot,1175,3400.68,1140.81
2025-09,BTR-2002,Lowe's,972,2813.16,943.71
2025-09,BTR-2002,Target,681,1970.95,661.18
2025-09,BTR-2002,Walmart,899,2601.89,872.84
2025-09,BTR-2002,Costco,560,1620.75,543.7
2025-09,BTR-2002,Kroger,365,1056.38,354.38
2025-09,BTR-2002,Whole Foods,293,848.0,284.47
2025-09,BTR-2002,Amazon,669,2870.95,649.53
2025-09,BTR-2002,DTC Shopify,346,1484.82,335.93
2025-10,BTR-2002,Home Depot,2124,6147.28,2062.19
2025-10,BTR-2002,Lowe's,1187,3435.42,1152.46
2025-10,BTR-2002,Target,1200,3473.04,1165.08
2025-10,BTR-2002,Walmart,1857,5374.53,1802.96
2025-10,BTR-2002,Costco,781,2260.37,758.27
2025-10,BTR-2002,Kroger,705,2040.41,684.48
2025-10,BTR-2002,Whole Foods,606,1753.89,588.37
2025-10,BTR-2002,Amazon,810,3476.03,786.43
2025-10,BTR-2002,DTC Shopify,513,2201.49,498.07
2025-11,BTR-2002,Home Depot,1531,4431.02,1486.45
2025-11,BTR-2002,Lowe's,1155,3342.8,1121.39
2025-11,BTR-2002,Target,1122,3247.29,1089.35
2025-11,BTR-2002,Walmart,1341,3881.12,1301.98
2025-11,BTR-2002,Costco,752,2176.44,730.12
2025-11,BTR-2002,Kroger,608,1759.67,590.31
2025-11,BTR-2002,Whole Foods,469,1357.38,455.35
2025-11,BTR-2002,Amazon,987,4235.61,958.28
2025-11,BTR-2002,DTC Shopify,475,2038.41,461.18
2025-12,BTR-2002,Home Depot,1341,3881.12,1301.98
2025-12,BTR-2002,Lowe's,798,2309.57,774.78
2025-12,BTR-2002,Target,763,2208.27,740.8
2025-12,BTR-2002,Walmart,1057,3059.17,1026.24
2025-12,BTR-2002,Costco,476,1377.64,462.15
2025-12,BTR-2002,Kroger,490,1418.16,475.74
2025-12,BTR-2002,Whole Foods,331,957.98,321.37
2025-12,BTR-2002,Amazon,654,2806.58,634.97
2025-12,BTR-2002,DTC Shopify,322,1381.83,312.63
2026-01,BTR-2002,Home Depot,1979,5727.62,1921.41
2026-01,BTR-2002,Lowe's,1442,4173.44,1400.04
2026-01,BTR-2002,Target,1262,3652.48,1225.28
2026-01,BTR-2002,Walmart,2554,7391.79,2479.68
2026-01,BTR-2002,Costco,1092,3160.47,1060.22
2026-01,BTR-2002,Kroger,783,2266.16,760.21
2026-01,BTR-2002,Whole Foods,561,1623.65,544.67
2026-01,BTR-2002,Amazon,1418,6085.21,1376.74
2026-01,BTR-2002,DTC Shopify,678,2909.57,658.27
2026-02,BTR-2002,Home Depot,4054,11733.09,3936.03
2026-02,BTR-2002,Lowe's,3212,9296.17,3118.53
2026-02,BTR-2002,Target,2513,7273.12,2439.87
2026-02,BTR-2002,Walmart,4201,12158.53,4078.75
2026-02,BTR-2002,Costco,2004,5799.98,1945.68
2026-02,BTR-2002,Kroger,1669,4830.42,1620.43
2026-02,BTR-2002,Whole Foods,1193,3452.78,1158.28
2026-02,BTR-2002,Amazon,2425,10406.65,2354.43
2026-02,BTR-2002,DTC Shopify,1178,5055.27,1143.72
2026-03,BTR-2002,Home Depot,6289,18201.62,6105.99
2026-03,BTR-2002,Lowe's,5011,14502.84,4865.18
2026-03,BTR-2002,Target,3654,10575.41,3547.67
2026-03,BTR-2002,Walmart,5274,15264.01,5120.53
2026-03,BTR-2002,Costco,1997,5779.72,1938.89
2026-03,BTR-2002,Kroger,2310,6685.6,2242.78
2026-03,BTR-2002,Whole Foods,1799,5206.67,1746.65
2026-03,BTR-2002,Amazon,3867,16594.84,3754.47
2026-03,BTR-2002,DTC Shopify,1529,6561.55,1484.51
2026-04,BTR-2002,Home Depot,4473,12945.76,4342.84
2026-04,BTR-2002,Lowe's,3881,11232.39,3768.06
2026-04,BTR-2002,Target,3521,10190.48,3418.54
2026-04,BTR-2002,Walmart,5122,14824.09,4972.95
2026-04,BTR-2002,Costco,2348,6795.58,2279.67
2026-04,BTR-2002,Kroger,2227,6445.38,2162.19
2026-04,BTR-2002,Whole Foods,1660,4804.37,1611.69
2026-04,BTR-2002,Amazon,3218,13809.73,3124.36
2026-04,BTR-2002,DTC Shopify,1454,6239.7,1411.69
2026-05,BTR-2002,Home Depot,3118,9024.12,3027.27
2026-05,BTR-2002,Lowe's,2371,6862.15,2302.0
2026-05,BTR-2002,Target,2481,7180.51,2408.8
2026-05,BTR-2002,Walmart,3916,11333.69,3802.04
2026-05,BTR-2002,Costco,1470,4254.47,1427.22
2026-05,BTR-2002,Kroger,1614,4671.24,1567.03
2026-05,BTR-2002,Whole Foods,1329,3846.39,1290.33
2026-05,BTR-2002,Amazon,1402,6016.54,1361.2
2026-05,BTR-2002,DTC Shopify,1007,4321.44,977.7
2026-06,BTR-2002,Home Depot,2405,6960.55,2335.01
2026-06,BTR-2002,Lowe's,1665,4818.84,1616.55
2026-06,BTR-2002,Target,1215,3516.45,1179.64
2026-06,BTR-2002,Walmart,2031,5878.12,1971.9
2026-06,BTR-2002,Costco,910,2633.72,883.52
2026-06,BTR-2002,Kroger,735,2127.24,713.61
2026-06,BTR-2002,Whole Foods,615,1779.93,597.1
2026-06,BTR-2002,Amazon,1234,5295.59,1198.09
2026-06,BTR-2002,DTC Shopify,688,2952.48,667.98
2026-07,BTR-2002,Home Depot,1893,5478.72,1837.91
2026-07,BTR-2002,Lowe's,1198,3467.25,1163.14
2026-07,BTR-2002,Target,1191,3446.99,1156.34
2026-07,BTR-2002,Walmart,1550,4486.01,1504.89
2026-07,BTR-2002,Costco,751,2173.54,729.15
2026-07,BTR-2002,Kroger,530,1533.93,514.58
2026-07,BTR-2002,Whole Foods,481,1392.11,467.0
2026-07,BTR-2002,Amazon,1034,4437.31,1003.91
2026-07,BTR-2002,DTC Shopify,506,2171.45,491.28
2026-08,BTR-2002,Home Depot,2542,7357.06,2468.03
2026-08,BTR-2002,Lowe's,1676,4850.68,1627.23
2026-08,BTR-2002,Target,1617,4679.92,1569.95
2026-08,BTR-2002,Walmart,2337,6763.75,2268.99
2026-08,BTR-2002,Costco,982,2842.1,953.42
2026-08,BTR-2002,Kroger,1054,3050.49,1023.33
2026-08,BTR-2002,Whole Foods,660,1910.17,640.79
2026-08,BTR-2002,Amazon,1759,7548.57,1707.81
2026-08,BTR-2002,DTC Shopify,781,3351.58,758.27
2024-09,BTR-2003,Home Depot,862,2744.78,969.06
2024-09,BTR-2003,Lowe's,603,1920.07,677.89
2024-09,BTR-2003,Target,566,1802.26,636.3
2024-09,BTR-2003,Walmart,873,2779.81,981.43
2024-09,BTR-2003,Costco,451,1436.07,507.01
2024-09,BTR-2003,Kroger,390,1241.84,438.44
2024-09,BTR-2003,Whole Foods,291,926.6,327.14
2024-09,BTR-2003,Amazon,599,2828.12,673.4
2024-09,BTR-2003,DTC Shopify,231,1090.64,259.69
2024-10,BTR-2003,Home Depot,1267,4034.38,1424.36
2024-10,BTR-2003,Lowe's,772,2458.2,867.88
2024-10,BTR-2003,Target,714,2273.52,802.68
2024-10,BTR-2003,Walmart,1321,4206.33,1485.07
2024-10,BTR-2003,Costco,391,1245.02,439.56
2024-10,BTR-2003,Kroger,501,1595.28,563.22
2024-10,BTR-2003,Whole Foods,379,1206.81,426.07
2024-10,BTR-2003,Amazon,705,3328.59,792.56
2024-10,BTR-2003,DTC Shopify,321,1515.57,360.87
2024-11,BTR-2003,Home Depot,870,2770.25,978.05
2024-11,BTR-2003,Lowe's,598,1904.15,672.27
2024-11,BTR-2003,Target,548,1744.94,616.06
2024-11,BTR-2003,Walmart,1022,3254.25,1148.93
2024-11,BTR-2003,Costco,427,1359.65,480.03
2024-11,BTR-2003,Kroger,304,968.0,341.76
2024-11,BTR-2003,Whole Foods,290,923.42,326.02
2024-11,BTR-2003,Amazon,557,2629.82,626.18
2024-11,BTR-2003,DTC Shopify,282,1331.43,317.02
2024-12,BTR-2003,Home Depot,970,3088.67,1090.47
2024-12,BTR-2003,Lowe's,705,2244.86,792.56
2024-12,BTR-2003,Target,597,1900.97,671.15
2024-12,BTR-2003,Walmart,670,2133.41,753.21
2024-12,BTR-2003,Costco,378,1203.63,424.95
2024-12,BTR-2003,Kroger,290,923.42,326.02
2024-12,BTR-2003,Whole Foods,229,729.18,257.44
2024-12,BTR-2003,Amazon,469,2214.34,527.25
2024-12,BTR-2003,DTC Shopify,300,1416.42,337.26
2025-01,BTR-2003,Home Depot,1638,5215.72,1841.44
2025-01,BTR-2003,Lowe's,1221,3887.91,1372.65
2025-01,BTR-2003,Target,1000,3184.2,1124.2
2025-01,BTR-2003,Walmart,1677,5339.9,1885.28
2025-01,BTR-2003,Costco,726,2311.73,816.17
2025-01,BTR-2003,Kroger,644,2050.62,723.98
2025-01,BTR-2003,Whole Foods,504,1604.84,566.6
2025-01,BTR-2003,Amazon,956,4513.66,1074.74
2025-01,BTR-2003,DTC Shopify,476,2247.39,535.12
2025-02,BTR-2003,Home Depot,2943,9371.1,3308.52
2025-02,BTR-2003,Lowe's,2267,7218.58,2548.56
2025-02,BTR-2003,Target,2023,6441.64,2274.26
2025-02,BTR-2003,Walmart,2558,8145.18,2875.7
2025-02,BTR-2003,Costco,1289,4104.43,1449.09
2025-02,BTR-2003,Kroger,1120,3566.3,1259.1
2025-02,BTR-2003,Whole Foods,819,2607.86,920.72
2025-02,BTR-2003,Amazon,1555,7341.78,1748.13
2025-02,BTR-2003,DTC Shopify,811,3829.06,911.73
2025-03,BTR-2003,Home Depot,2872,9145.02,3228.7
2025-03,BTR-2003,Lowe's,1797,5722.01,2020.19
2025-03,BTR-2003,Target,1780,5667.88,2001.08
2025-03,BTR-2003,Walmart,3129,9963.36,3517.62
2025-03,BTR-2003,Costco,1226,3903.83,1378.27
2025-03,BTR-2003,Kroger,1221,3887.91,1372.65
2025-03,BTR-2003,Whole Foods,759,2416.81,853.27
2025-03,BTR-2003,Amazon,1482,6997.11,1666.06
2025-03,BTR-2003,DTC Shopify,717,3385.24,806.05
2025-04,BTR-2003,Home Depot,3329,10600.2,3742.46
2025-04,BTR-2003,Lowe's,2168,6903.35,2437.27
2025-04,BTR-2003,Target,1963,6250.58,2206.8
2025-04,BTR-2003,Walmart,3322,10577.91,3734.59
2025-04,BTR-2003,Costco,1174,3738.25,1319.81
2025-04,BTR-2003,Kroger,1195,3805.12,1343.42
2025-04,BTR-2003,Whole Foods,975,3104.59,1096.1
2025-04,BTR-2003,Amazon,1428,6742.16,1605.36
2025-04,BTR-2003,DTC Shopify,849,4008.47,954.45
2025-05,BTR-2003,Home Depot,2976,9476.18,3345.62
2025-05,BTR-2003,Lowe's,2091,6658.16,2350.7
2025-05,BTR-2003,Target,1973,6282.43,2218.05
2025-05,BTR-2003,Walmart,2075,6607.21,2332.72
2025-05,BTR-2003,Costco,1388,4419.67,1560.39
2025-05,BTR-2003,Kroger,1016,3235.15,1142.19
2025-05,BTR-2003,Whole Foods,970,3088.67,1090.47
2025-05,BTR-2003,Amazon,1545,7294.56,1736.89
2025-05,BTR-2003,DTC Shopify,896,4230.37,1007.28
2025-06,BTR-2003,Home Depot,1378,4387.83,1549.15
2025-06,BTR-2003,Lowe's,1301,4142.64,1462.58
2025-06,BTR-2003,Target,1000,3184.2,1124.2
2025-06,BTR-2003,Walmart,1494,4757.19,1679.55
2025-06,BTR-2003,Costco,617,1964.65,693.63
2025-06,BTR-2003,Kroger,568,1808.63,638.55
2025-06,BTR-2003,Whole Foods,407,1295.97,457.55
2025-06,BTR-2003,Amazon,731,3451.34,821.79
2025-06,BTR-2003,DTC Shopify,457,2157.68,513.76
2025-07,BTR-2003,Home Depot,1676,5336.72,1884.16
2025-07,BTR-2003,Lowe's,1488,4738.09,1672.81
2025-07,BTR-2003,Target,1518,4833.62,1706.54
2025-07,BTR-2003,Walmart,2513,8001.89,2825.11
2025-07,BTR-2003,Costco,1058,3368.88,1189.4
2025-07,BTR-2003,Kroger,877,2792.54,985.92
2025-07,BTR-2003,Whole Foods,552,1757.68,620.56
2025-07,BTR-2003,Amazon,1404,6628.85,1578.38
2025-07,BTR-2003,DTC Shopify,617,2913.1,693.63
2025-08,BTR-2003,Home Depot,785,2499.6,882.5
2025-08,BTR-2003,Lowe's,608,1935.99,683.51
2025-08,BTR-2003,Target,511,1627.13,574.47
2025-08,BTR-2003,Walmart,770,2451.83,865.63
2025-08,BTR-2003,Costco,331,1053.97,372.11
2025-08,BTR-2003,Kroger,345,1098.55,387.85
2025-08,BTR-2003,Whole Foods,198,630.47,222.59
2025-08,BTR-2003,Amazon,419,1978.27,471.04
2025-08,BTR-2003,DTC Shopify,234,1104.81,263.06
2025-09,BTR-2003,Home Depot,1379,4391.01,1550.27
2025-09,BTR-2003,Lowe's,1074,3419.83,1207.39
2025-09,BTR-2003,Target,930,2961.31,1045.51
2025-09,BTR-2003,Walmart,1567,4989.64,1761.62
2025-09,BTR-2003,Costco,652,2076.1,732.98
2025-09,BTR-2003,Kroger,620,1974.2,697.0
2025-09,BTR-2003,Whole Foods,416,1324.63,467.67
2025-09,BTR-2003,Amazon,946,4466.44,1063.49
2025-09,BTR-2003,DTC Shopify,420,1982.99,472.16
2025-10,BTR-2003,Home Depot,1341,4270.01,1507.55
2025-10,BTR-2003,Lowe's,1116,3553.57,1254.61
2025-10,BTR-2003,Target,849,2703.39,954.45
2025-10,BTR-2003,Walmart,1223,3894.28,1374.9
2025-10,BTR-2003,Costco,642,2044.26,721.74
2025-10,BTR-2003,Kroger,627,1996.49,704.87
2025-10,BTR-2003,Whole Foods,456,1452.0,512.64
2025-10,BTR-2003,Amazon,820,3871.55,921.84
2025-10,BTR-2003,DTC Shopify,284,1340.88,319.27
2025-11,BTR-2003,Home Depot,1218,3878.36,1369.28
2025-11,BTR-2003,Lowe's,844,2687.46,948.82
2025-11,BTR-2003,Target,685,2181.18,770.08
2025-11,BTR-2003,Walmart,1148,3655.46,1290.58
2025-11,BTR-2003,Costco,541,1722.65,608.19
2025-11,BTR-2003,Kroger,420,1337.36,472.16
2025-11,BTR-2003,Whole Foods,354,1127.21,397.97
2025-11,BTR-2003,Amazon,646,3050.02,726.23
2025-11,BTR-2003,DTC Shopify,351,1657.21,394.59
2025-12,BTR-2003,Home Depot,979,3117.33,1100.59
2025-12,BTR-2003,Lowe's,705,2244.86,792.56
2025-12,BTR-2003,Target,644,2050.62,723.98
2025-12,BTR-2003,Walmart,914,2910.36,1027.52
2025-12,BTR-2003,Costco,488,1553.89,548.61
2025-12,BTR-2003,Kroger,432,1375.57,485.65
2025-12,BTR-2003,Whole Foods,315,1003.02,354.12
2025-12,BTR-2003,Amazon,658,3106.68,739.72
2025-12,BTR-2003,DTC Shopify,343,1619.44,385.6
2026-01,BTR-2003,Home Depot,1420,4521.56,1596.36
2026-01,BTR-2003,Lowe's,1178,3750.99,1324.31
2026-01,BTR-2003,Target,1216,3871.99,1367.03
2026-01,BTR-2003,Walmart,1713,5454.53,1925.75
2026-01,BTR-2003,Costco,878,2795.73,987.05
2026-01,BTR-2003,Kroger,798,2540.99,897.11
2026-01,BTR-2003,Whole Foods,484,1541.15,544.11
2026-01,BTR-2003,Amazon,1035,4886.65,1163.55
2026-01,BTR-2003,DTC Shopify,496,2341.81,557.6
2026-02,BTR-2003,Home Depot,2678,8527.29,3010.61
2026-02,BTR-2003,Lowe's,1947,6199.64,2188.82
2026-02,BTR-2003,Target,1736,5527.77,1951.61
2026-02,BTR-2003,Walmart,2530,8056.03,2844.23
2026-02,BTR-2003,Costco,1408,4483.35,1582.87
2026-02,BTR-2003,Kroger,1357,4320.96,1525.54
2026-02,BTR-2003,Whole Foods,806,2566.47,906.11
2026-02,BTR-2003,Amazon,1808,8536.29,2032.55
2026-02,BTR-2003,DTC Shopify,893,4216.21,1003.91
2026-03,BTR-2003,Home Depot,3527,11230.67,3965.05
2026-03,BTR-2003,Lowe's,3280,10444.18,3687.38
2026-03,BTR-2003,Target,2351,7486.05,2642.99
2026-03,BTR-2003,Walmart,4085,13007.46,4592.36
2026-03,BTR-2003,Costco,1707,5435.43,1919.01
2026-03,BTR-2003,Kroger,1565,4983.27,1759.37
2026-03,BTR-2003,Whole Foods,1341,4270.01,1507.55
2026-03,BTR-2003,Amazon,2541,11997.08,2856.59
2026-03,BTR-2003,DTC Shopify,1487,7020.72,1671.69
2026-04,BTR-2003,Home Depot,3778,12029.91,4247.23
2026-04,BTR-2003,Lowe's,2592,8253.45,2913.93
2026-04,BTR-2003,Target,2644,8419.02,2972.38
2026-04,BTR-2003,Walmart,3382,10768.96,3802.04
2026-04,BTR-2003,Costco,1479,4709.43,1662.69
2026-04,BTR-2003,Kroger,1363,4340.06,1532.28
2026-04,BTR-2003,Whole Foods,1102,3508.99,1238.87
2026-04,BTR-2003,Amazon,1834,8659.05,2061.78
2026-04,BTR-2003,DTC Shopify,899,4244.54,1010.66
2026-05,BTR-2003,Home Depot,2573,8192.95,2892.57
2026-05,BTR-2003,Lowe's,1962,6247.4,2205.68
2026-05,BTR-2003,Target,1471,4683.96,1653.7
2026-05,BTR-2003,Walmart,3186,10144.86,3581.7
2026-05,BTR-2003,Costco,1089,3467.59,1224.25
2026-05,BTR-2003,Kroger,1119,3563.12,1257.98
2026-05,BTR-2003,Whole Foods,706,2248.05,793.69
2026-05,BTR-2003,Amazon,1560,7365.38,1753.75
2026-05,BTR-2003,DTC Shopify,707,3338.03,794.81
2026-06,BTR-2003,Home Depot,1512,4814.51,1699.79
2026-06,BTR-2003,Lowe's,996,3171.46,1119.7
2026-06,BTR-2003,Target,1085,3454.86,1219.76
2026-06,BTR-2003,Walmart,1585,5046.96,1781.86
2026-06,BTR-2003,Costco,680,2165.26,764.46
2026-06,BTR-2003,Kroger,543,1729.02,610.44
2026-06,BTR-2003,Whole Foods,369,1174.97,414.83
2026-06,BTR-2003,Amazon,958,4523.1,1076.98
2026-06,BTR-2003,DTC Shopify,444,2096.3,499.14
2026-07,BTR-2003,Home Depot,1305,4155.38,1467.08
2026-07,BTR-2003,Lowe's,912,2903.99,1025.27
2026-07,BTR-2003,Target,826,2630.15,928.59
2026-07,BTR-2003,Walmart,1199,3817.86,1347.92
2026-07,BTR-2003,Costco,476,1515.68,535.12
2026-07,BTR-2003,Kroger,564,1795.89,634.05
2026-07,BTR-2003,Whole Foods,370,1178.15,415.95
2026-07,BTR-2003,Amazon,830,3918.76,933.09
2026-07,BTR-2003,DTC Shopify,473,2233.22,531.75
2026-08,BTR-2003,Home Depot,1018,3241.52,1144.44
2026-08,BTR-2003,Lowe's,720,2292.62,809.42
2026-08,BTR-2003,Target,642,2044.26,721.74
2026-08,BTR-2003,Walmart,1062,3381.62,1193.9
2026-08,BTR-2003,Costco,493,1569.81,554.23
2026-08,BTR-2003,Kroger,439,1397.86,493.52
2026-08,BTR-2003,Whole Foods,380,1210.0,427.2
2026-08,BTR-2003,Amazon,664,3135.01,746.47
2026-08,BTR-2003,DTC Shopify,260,1227.56,292.29
2024-09,BTR-2004,Home Depot,756,4380.42,1828.92
2024-09,BTR-2004,Lowe's,559,3238.96,1352.33
2024-09,BTR-2004,Target,421,2439.36,1018.48
2024-09,BTR-2004,Walmart,714,4137.06,1727.31
2024-09,BTR-2004,Costco,324,1877.32,783.82
2024-09,BTR-2004,Kroger,240,1390.61,580.61
2024-09,BTR-2004,Whole Foods,189,1095.1,457.23
2024-09,BTR-2004,Amazon,344,2955.44,832.2
2024-09,BTR-2004,DTC Shopify,180,1546.45,435.46
2024-10,BTR-2004,Home Depot,804,4658.54,1945.04
2024-10,BTR-2004,Lowe's,573,3320.08,1386.2
2024-10,BTR-2004,Target,528,3059.34,1277.34
2024-10,BTR-2004,Walmart,892,5168.43,2157.93
2024-10,BTR-2004,Costco,354,2051.15,856.4
2024-10,BTR-2004,Kroger,277,1604.99,670.12
2024-10,BTR-2004,Whole Foods,234,1355.84,566.09
2024-10,BTR-2004,Amazon,509,4373.02,1231.37
2024-10,BTR-2004,DTC Shopify,217,1864.33,524.97
2024-11,BTR-2004,Home Depot,578,3349.05,1398.3
2024-11,BTR-2004,Lowe's,365,2114.88,883.01
2024-11,BTR-2004,Target,417,2416.18,1008.81
2024-11,BTR-2004,Walmart,733,4247.15,1773.27
2024-11,BTR-2004,Costco,307,1778.82,742.69
2024-11,BTR-2004,Kroger,190,1100.9,459.65
2024-11,BTR-2004,Whole Foods,205,1187.81,495.94
2024-11,BTR-2004,Amazon,361,3101.5,873.33
2024-11,BTR-2004,DTC Shopify,179,1537.86,433.04
2024-12,BTR-2004,Home Depot,560,3244.75,1354.75
2024-12,BTR-2004,Lowe's,387,2242.36,936.23
2024-12,BTR-2004,Target,377,2184.41,912.04
2024-12,BTR-2004,Walmart,562,3256.34,1359.59
2024-12,BTR-2004,Costco,193,1118.28,466.91
2024-12,BTR-2004,Kroger,196,1135.66,474.16
2024-12,BTR-2004,Whole Foods,134,776.42,324.17
2024-12,BTR-2004,Amazon,303,2603.19,733.02
2024-12,BTR-2004,DTC Shopify,152,1305.89,367.72
2025-01,BTR-2004,Home Depot,1146,6640.15,2772.4
2025-01,BTR-2004,Lowe's,827,4791.8,2000.68
2025-01,BTR-2004,Target,752,4357.24,1819.24
2025-01,BTR-2004,Walmart,1180,6837.16,2854.66
2025-01,BTR-2004,Costco,479,2775.42,1158.8
2025-01,BTR-2004,Kroger,390,2259.74,943.49
2025-01,BTR-2004,Whole Foods,259,1500.7,626.57
2025-01,BTR-2004,Amazon,522,4484.71,1262.82
2025-01,BTR-2004,DTC Shopify,324,2783.61,783.82
2025-02,BTR-2004,Home Depot,1842,10672.92,4456.17
2025-02,BTR-2004,Lowe's,1401,8117.67,3389.3
2025-02,BTR-2004,Target,1480,8575.42,3580.42
2025-02,BTR-2004,Walmart,2157,12498.09,5218.21
2025-02,BTR-2004,Costco,947,5487.11,2290.98
2025-02,BTR-2004,Kroger,813,4710.68,1966.81
2025-02,BTR-2004,Whole Foods,617,3575.02,1492.65
2025-02,BTR-2004,Amazon,1215,10438.55,2939.33
2025-02,BTR-2004,DTC Shopify,477,4098.1,1153.96
2025-03,BTR-2004,Home Depot,2687,15569.02,6500.39
2025-03,BTR-2004,Lowe's,2015,11675.31,4874.69
2025-03,BTR-2004,Target,1740,10081.91,4209.41
2025-03,BTR-2004,Walmart,2446,14172.61,5917.36
2025-03,BTR-2004,Costco,1381,8001.79,3340.92
2025-03,BTR-2004,Kroger,999,5788.41,2416.78
2025-03,BTR-2004,Whole Foods,776,4496.3,1877.3
2025-03,BTR-2004,Amazon,1537,13204.98,3718.31
2025-03,BTR-2004,DTC Shopify,898,7715.08,2172.44
2025-04,BTR-2004,Home Depot,2596,15041.74,6280.24
2025-04,BTR-2004,Lowe's,1989,11524.66,4811.79
2025-04,BTR-2004,Target,1732,10035.55,4190.05
2025-04,BTR-2004,Walmart,2926,16953.83,7078.58
2025-04,BTR-2004,Costco,1175,6808.18,2842.56
2025-04,BTR-2004,Kroger,1075,6228.76,2600.64
2025-04,BTR-2004,Whole Foods,616,3569.23,1490.23
2025-04,BTR-2004,Amazon,1234,10601.79,2985.29
2025-04,BTR-2004,DTC Shopify,623,5352.44,1507.16
2025-05,BTR-2004,Home Depot,1591,9218.57,3848.95
2025-05,BTR-2004,Lowe's,921,5336.46,2228.08
2025-05,BTR-2004,Target,1030,5968.03,2491.78
2025-05,BTR-2004,Walmart,1185,6866.13,2866.75
2025-05,BTR-2004,Costco,625,3621.37,1512.0
2025-05,BTR-2004,Kroger,630,3650.35,1524.1
2025-05,BTR-2004,Whole Foods,461,2671.13,1115.25
2025-05,BTR-2004,Amazon,798,6855.94,1930.52
2025-05,BTR-2004,DTC Shopify,434,3728.67,1049.93
2025-06,BTR-2004,Home Depot,1002,5805.79,2424.04
2025-06,BTR-2004,Lowe's,543,3146.25,1313.63
2025-06,BTR-2004,Target,620,3592.4,1499.9
2025-06,BTR-2004,Walmart,901,5220.57,2179.7
2025-06,BTR-2004,Costco,355,2056.94,858.82
2025-06,BTR-2004,Kroger,395,2288.71,955.58
2025-06,BTR-2004,Whole Foods,282,1633.96,682.21
2025-06,BTR-2004,Amazon,525,4510.48,1270.08
2025-06,BTR-2004,DTC Shopify,266,2285.31,643.51
2025-07,BTR-2004,Home Depot,653,3783.61,1579.74
2025-07,BTR-2004,Lowe's,454,2630.57,1098.32
2025-07,BTR-2004,Target,357,2068.53,863.65
2025-07,BTR-2004,Walmart,529,3065.13,1279.76
2025-07,BTR-2004,Costco,259,1500.7,626.57
2025-07,BTR-2004,Kroger,242,1402.2,585.45
2025-07,BTR-2004,Whole Foods,167,967.63,404.01
2025-07,BTR-2004,Amazon,375,3221.78,907.2
2025-07,BTR-2004,DTC Shopify,177,1520.68,428.2
2025-08,BTR-2004,Home Depot,486,2815.98,1175.73
2025-08,BTR-2004,Lowe's,398,2306.09,962.84
2025-08,BTR-2004,Target,313,1813.58,757.21
2025-08,BTR-2004,Walmart,563,3262.13,1362.01
2025-08,BTR-2004,Costco,232,1344.25,561.25
2025-08,BTR-2004,Kroger,217,1257.34,524.97
2025-08,BTR-2004,Whole Foods,179,1037.16,433.04
2025-08,BTR-2004,Amazon,327,2809.39,791.08
2025-08,BTR-2004,DTC Shopify,151,1297.3,365.3
2025-09,BTR-2004,Home Depot,840,4867.13,2032.13
